departamento,anio,sexo,Fuerza de trabajo,Fuerza de trabajo potencial,Poblacion desocupada,Poblacion en edad de trabajar (PET),Poblacion fuera de la fuerza de trabajo,Poblacion ocupada,Poblacion subocupada,Poblacion total,Porcentaje poblacion en edad de trabajar,Tasa Global de Participacion (TGP),Tasa de Desocupacion (TD),Tasa de Ocupacion (TO),Tasa de Subocupacion (TS)
Risaralda,2012,hombres,275.347935,0.0,33.190263,337.83,62.482065000000006,242.157672,34.869108,442.381,76.366299638,81.504879753,12.053935665,71.680333984,12.663653201
Risaralda,2012,mujeres,201.60232000000002,0.0,37.84713,369.76,168.15768,163.75519,23.456798,469.567,78.744886246,54.52247937,18.773161954,44.286886016,11.635182512
Risaralda,2012,total,476.950255,0.0,71.037393,707.59,230.639745,405.912862,58.325905,911.948,77.591046858,67.404889129,14.894088474,57.365545306,12.228928459
Risaralda,2013,hombres,265.528801,0.0,27.499762,340.395,74.866199,238.02903899999998,23.43655,443.216,76.801153388,78.006081508,10.356602232,69.927301929,8.826368177
Risaralda,2013,mujeres,188.187966,0.0,31.205018,374.175,185.98703400000002,156.982948,15.860727,472.08,79.260930351,50.294104498,16.581835028,41.954419062,8.428130579
Risaralda,2013,total,453.716767,0.0,58.70478,714.57,260.853233,395.01198700000003,39.297277,915.296,78.069826592,63.495076291,12.938640148,55.279676858,8.66119129
Risaralda,2014,hombres,267.35098200000004,0.0,27.070028999999998,342.724,75.373018,240.280953,21.002215,443.963,77.196523134,78.007662653,10.125277441,70.109170384,7.855671428
Risaralda,2014,mujeres,197.96741500000002,0.0,30.844167000000002,378.653,180.685585,167.123247,16.613273,474.846,79.742274337,52.282014117,15.580426427,44.136253372,8.391923126
Risaralda,2014,total,465.318397,0.0,57.914196000000004,721.377,256.058603,407.404201,37.615488,918.809,78.512182619,64.504190827,12.446143649,56.475906577,8.083817066
Risaralda,2015,hombres,270.59375,0.0,23.25875,345.254,74.66025,247.335,20.326014,445.119,77.564426592,78.375268502,8.595449808,71.638561636,7.511634666
Risaralda,2015,mujeres,199.869854,0.0,28.166646,383.367,183.49714600000001,171.70320900000002,18.397212,478.088,80.187538696,52.135383138,14.092493271,44.788207778,9.204595456
Risaralda,2015,total,470.463604,0.0,51.425396,728.621,258.157396,419.038208,38.723225,923.207,78.922820126,64.569042587,10.930791516,57.511135158,8.230865279
Risaralda,2016,hombres,275.44571,0.0,18.607305,348.011,72.56528999999999,256.838405,17.772344,446.799,77.889834131,79.148564321,6.755344032,73.801806504,6.452212928
Risaralda,2016,mujeres,205.00223699999998,0.0,27.291515999999998,388.33,183.327763,177.710722,17.24017,482.003,80.565888594,52.790728883,13.312789113,45.762810475,8.409747145
Risaralda,2016,total,480.447948,0.0,45.898821000000005,736.341,255.89305199999998,434.549127,35.012514,928.802,79.278576058,65.248023354,9.553338946,59.014658528,7.287472807
Risaralda,2017,hombres,275.48792499999996,0.0,16.790457,350.684,75.196075,258.697468,18.800486,448.747,78.147374801,78.557312362,6.094806908,73.769395862,6.824431957
Risaralda,2017,mujeres,202.99754800000002,0.0,22.564825,393.111,190.113452,180.432723,16.212863,486.131,80.865240028,51.638735168,11.115811553,45.898670678,7.9867287
Risaralda,2017,total,478.485473,0.0,39.355282,743.795,265.309527,439.13019099999997,35.013349000000005,934.878,79.560648555,64.330289057,8.224969032,59.039142704,7.317536559
Risaralda,2018,hombres,277.176321,0.0,16.315944,353.603,76.42667900000001,260.860376,14.066716,451.294,78.35313565,78.386303451,5.886485602,73.772104984,5.075006394
Risaralda,2018,mujeres,205.43522099999998,0.0,22.130992,398.606,193.170779,183.304229,13.708759,491.757,81.057514179,51.538416638,10.77273522,45.986319477,6.673032362
Risaralda,2018,total,482.61154200000004,0.0,38.446937,752.209,269.59745799999996,444.164605,27.775475,943.051,79.763342598,64.159235215,7.966435383,59.048031199,5.755244618
Risaralda,2019,hombres,272.88863299999997,0.0,16.940617,357.268,84.379367,255.948016,13.615259,454.926,78.533211995,76.382052976,6.207886651,71.640341706,4.989309754
Risaralda,2019,mujeres,198.99781,0.0,20.157087,404.217,205.21919,178.840723,12.309013,497.224,81.294748443,49.230440476,10.129300727,44.243741111,6.185501917
Risaralda,2019,total,471.88644300000004,0.0,37.097704,761.485,289.59855699999997,434.788739,25.924273,952.15,79.975319015,61.969236768,7.861574363,57.097479138,5.493752346
Risaralda,2020,hombres,260.79391699999996,0.0,31.751531,360.778,99.984083,229.042385,0.0,458.387,78.705984245,72.286535366,12.174950911,63.485685169999996,0.0
Risaralda,2020,mujeres,180.136043,0.0,32.41234,409.495,229.358957,147.723703,0.0,502.338,81.517822661,43.989802843,17.99325642,36.074604819,0.0
Risaralda,2020,total,440.92996,0.0,64.163871,770.273,329.34304,376.76608799999997,0.0,960.725,80.176221083,57.243335767,14.55194188,48.913318816,0.0
Risaralda,2021,hombres,266.434,4.567,30.4,364.156,97.722,236.034,16.066,461.486,78.909350544,73.16477969,11.409982722,64.816690969,6.030007759
Risaralda,2021,mujeres,174.55,11.11,29.493,414.617,240.067,145.057,12.386,507.13,81.757540513,42.099099122,16.896733626,34.985726484,7.095920816
Risaralda,2021,total,440.984,15.677,59.893,778.773,337.789,381.091,28.452,968.617,80.400552369,56.625479418,13.581745643,48.934750835,6.451916917
Risaralda,2022,hombres,273.102,5.409,23.66,367.995,94.894,249.442,13.669,465.285,79.090413304,74.213333155,8.663503099,67.783858737,5.005104458
Risaralda,2022,mujeres,187.721,11.439,25.348,420.083,232.362,162.372,11.845,512.517,81.964598247,44.686614976,13.503302801,38.652446044,6.310054735
Risaralda,2022,total,460.822,16.848,49.009,788.078,327.256,411.814,25.514,977.802,80.596924103,58.474208869,10.635044393,52.255450797,5.536689134
Risaralda,2023,hombres,276.877,4.786,20.463,372.247,95.369,256.415,13.89,469.648,79.260751577,74.380046624,7.390474044,68.883008584,5.016569747
Risaralda,2023,mujeres,191.064,11.356,20.505,425.911,234.848,170.559,14.099,518.417,82.156042879,44.859958649,10.732064077,40.045559141,7.379206324
Risaralda,2023,total,467.941,16.142,40.968,798.158,330.217,426.973,27.989,988.066,80.779850459,58.627604457,8.754869088,53.494834437,5.981251113
Risaralda,2024,hombres,282.249,5.783,21.85,376.433,94.184,260.399,12.347,473.966,79.421972696,74.979960315,7.74145489,69.17542051,4.374615168
Risaralda,2024,mujeres,201.569,13.069,24.902,431.783,230.214,176.667,11.324,524.188,82.371835023,46.682884757,12.353902211,40.915726825,5.617709534
Risaralda,2024,total,483.818,18.852,46.752,808.216,324.398,437.066,23.671,998.153,80.971115155,59.862467027,9.663097958,54.077898198,4.892514561
Risaralda,2025,hombres,287.677,4.92,19.091,380.699,93.022,268.586,11.992,478.212,79.608824256,75.565476693,6.636234425,70.550774516,4.16860246
Risaralda,2025,mujeres,207.544,13.352,19.961,437.458,229.914,187.583,12.982,529.785,82.572840915,47.443146499,9.617825442,42.880147485,6.254945364
Risaralda,2025,total,495.221,18.272,39.052,818.157,322.936,456.169,24.974,1007.997,81.166657104,60.528826832,7.885800089,55.755644552,5.042975384
Risaralda,2026,hombres,293.105,4.0569999999999995,16.332,384.96500000000003,91.86000000000001,276.773,11.637000000000002,482.45799999999997,79.79567581600001,76.15099307099999,5.531013959999999,71.92612852200001,3.9625897519999995
Risaralda,2026,mujeres,213.51900000000003,13.635,15.019999999999996,443.13300000000004,229.61399999999998,198.499,14.639999999999999,535.382,82.773846807,48.203408241000005,6.881748672999999,44.844568145000004,6.892181194
Risaralda,2026,total,506.624,17.691999999999997,31.351999999999997,828.0980000000001,321.47399999999993,475.272,26.277,1017.8409999999999,81.36219905299998,61.195186637,6.10850222,57.433390906,5.193436207
Santander,2007,hombres,524.136175,0.0,43.925363,675.69,151.55382500000002,480.210812,31.651495,943.351,71.626573778,77.570509379,8.380524878,71.069693543,6.038792335
Santander,2007,mujeres,346.989951,0.0,43.996756999999995,729.13,382.140049,302.993194,21.359473,984.859,74.033948007,47.589586288,12.679547784,41.555441954,6.155645984
Santander,2007,total,871.126125,0.0,87.92211900000001,1404.82,533.693875,783.204006,53.010968,1928.21,72.856172305,62.00980377,10.092926449,55.751199885,6.085337882
Santander,2008,hombres,545.9187410000001,0.0,38.57507,688.564,142.64525899999998,507.343671,31.440921,954.875,72.11038094,79.283660053,7.066082727,73.681411045,5.759267542
Santander,2008,mujeres,369.140582,0.0,39.671853999999996,742.451,373.310418,329.468727,22.272431,996.029,74.541102719,49.719184379,10.747085582,44.375821084,6.033590605
Santander,2008,total,915.059323,0.0,78.24692399999999,1431.015,515.955677,836.812399,53.713352,1950.904,73.351379668,63.944775046,8.55102201,58.476843257,5.86993116
Santander,2009,hombres,579.756877,0.0,37.036553999999995,701.584,121.827123,542.720323,48.857135,966.197,72.612935043,82.63541892,6.388290644,77.356428185,8.427176365
Santander,2009,mujeres,431.576425,0.0,42.805723,755.863,324.286575,388.77070199999997,39.45864,1007.144,75.050141787,57.097175699,9.918457194,51.434016769,9.142909127
Santander,2009,total,1011.333303,0.0,79.842277,1457.447,446.113697,931.491025,88.31577499999999,1973.341,73.856824543,69.390743034,7.894754097,63.912514506,8.7326082
Santander,2010,hombres,593.190524,0.0,41.820843,714.765,121.57447599999999,551.369681,59.984987000000004,977.35,73.13296158,82.990986384,7.050153619,77.139994354,10.112263136
Santander,2010,mujeres,453.851763,0.0,53.01419,769.323,315.47123700000003,400.83757299999996,51.184953,1018.131,75.562280296,58.99365579,11.680948283,52.102637367,11.277901202
Santander,2010,total,1047.0422859999999,0.0,94.835033,1484.088,437.045714,952.2072539999999,111.16994,1995.481,74.372444538,70.551226502,9.05742147,64.161104565,10.617521517
Santander,2011,hombres,604.425242,0.0,37.813672,727.905,123.479758,566.6115699999999,56.689391,988.173,73.661696889,83.036281163,6.256137114,77.841417559,9.379057451
Santander,2011,mujeres,459.25969699999996,0.0,46.23118,782.449,323.189303,413.02851699999997,48.575323,1028.677,76.06362347,58.695160584999996,10.066457002,52.786637482,10.576874665
Santander,2011,total,1063.684939,0.0,84.044852,1510.354,446.669061,979.640088,105.264713,2016.85,74.886778888,70.426200708,7.901291889,64.861621024,9.896230488
Santander,2012,hombres,613.422816,0.0,37.625502999999995,740.643,127.22018399999999,575.7973129999999,63.437792,998.511,74.174746197,82.823008647,6.133697965,77.742895451,10.341609504
Santander,2012,mujeres,473.385759,0.0,50.826048,795.127,321.741241,422.55971,43.584291,1038.806,76.542395789,59.535867683,10.736708364,53.143675198,9.206929063
Santander,2012,total,1086.808575,0.0,88.45155100000001,1535.77,448.96142499999996,998.357023,107.022083,2037.317,75.381985229,70.766363099,8.138650466,65.006936159,9.847371996
Santander,2013,hombres,617.523433,0.0,36.365695,752.903,135.379567,581.157737,60.741135,1008.458,74.658835569,82.018989547,5.888957982,77.188925715,9.83624786
Santander,2013,mujeres,470.818119,0.0,48.298779,807.317,336.498881,422.51934,47.620247000000006,1048.693,76.983159037,58.318865926,10.258479156,52.336237221,10.114361552
Santander,2013,total,1088.3415519999999,0.0,84.664474,1560.22,471.878448,1003.6770779999999,108.36138199999999,2057.151,75.843727563,69.755646748,7.779219119,64.32920214,9.956560243
Santander,2014,hombres,618.217152,0.0,34.39762,764.761,146.543848,583.819532,52.514841999999994,1018.159,75.112138674,80.837954861,5.564002802,76.340128787,8.494562423
Santander,2014,mujeres,469.367511,0.0,42.78364,819.106,349.738489,426.58387,42.728592,1058.387,77.391918079,57.302413929,9.115168647,52.07920226,9.103440579
Santander,2014,total,1087.5846629999999,0.0,77.18126,1583.867,496.282337,1010.403403,95.243434,2076.546,76.274110952,68.666413443,7.096574868,63.793450004,8.757335184
Santander,2015,hombres,623.389929,0.0,35.416735,776.375,152.985071,587.9731929999999,53.687447,1027.862,75.532999566,80.294951375,5.681313359,75.733143576,8.612177512
Santander,2015,mujeres,462.224979,0.0,43.428290999999994,830.749,368.524021,418.796688,44.300649,1068.331,77.761386686,55.639546789,9.395487608,50.411940065,9.584217799
Santander,2015,total,1085.614907,0.0,78.845026,1607.124,521.509093,1006.769881,97.988096,2096.193,76.668703693,67.550164598,7.262706633,62.644194313,9.02604554
Santander,2016,hombres,628.653218,0.0,39.321688,788.528,159.874782,589.33153,57.9016,1038.683,75.916136107,79.724907483,6.254909217,74.738186896,9.210419788
Santander,2016,mujeres,461.487525,0.0,47.955597999999995,843.553,382.065475,413.53192700000005,43.403002,1080.29,78.085791778,54.707590993,10.391526317,49.022637277,9.405021767
Santander,2016,total,1090.140744,0.0,87.27728599999999,1632.081,541.9402560000001,1002.863458,101.304603,2118.973,77.022265031,66.794524507,8.006056671,61.446917022,9.29280033
Santander,2017,hombres,627.906625,0.0,36.468579,801.793,173.886375,591.438045,52.465576,1051.422,76.257963025,78.312809495,5.807962194,73.764431126,8.355633379
Santander,2017,mujeres,449.969196,0.0,45.773775,857.294,407.32480400000003,404.19542099999995,35.618061999999995,1093.9,78.370417771,52.487150997,10.172646294,47.147818776,7.915666639
Santander,2017,total,1077.875821,0.0,82.242354,1659.087,581.211179,995.633467,88.083637,2145.322,77.335104008,64.968010773,7.630039801,60.010925693,8.171965208
Santander,2018,hombres,643.56304,0.0,44.513791,818.058,174.49496,599.04925,48.682634,1068.753,76.543223738,78.66961026,6.916772381,73.228212386,7.564547814
Santander,2018,mujeres,450.825513,0.0,51.562495000000006,875.812,424.986487,399.263019,33.35930200000001,1114.317,78.596306078,51.475146858,11.437350597,45.587753841,7.399603949
Santander,2018,total,1094.388554,0.0,96.076285,1693.87,599.481446,998.312268,82.041936,2183.07,77.591190388,64.608768885,8.778992145,58.936770139,7.496600372
Santander,2019,hombres,646.677985,0.0,53.05836,839.518,192.84001500000002,593.619625,59.699473,1094.322,76.715811251,77.029674797,8.204757479,70.709576793,9.231715644
Santander,2019,mujeres,444.478078,0.0,64.659671,898.598,454.11992200000003,379.818407,42.105932,1141.349,78.731220687,49.463506241,14.547325004,42.26788923,9.473117735
Santander,2019,total,1091.1560630000001,0.0,117.718031,1738.116,646.9599370000001,973.438032,101.805404,2235.671,77.744712885,62.778092088,10.788377107,56.005354773,9.330049824
Santander,2020,hombres,621.113218,0.0,86.467522,857.838,236.724782,534.645696,0.0,1115.569,76.89690194,72.40448874,13.92137855,62.324785775,0.0
Santander,2020,mujeres,405.40461,0.0,83.541328,918.137,512.73239,321.86328100000003,0.0,1163.871,78.886491716,44.155132605,20.606901455,35.056127942,0.0
Santander,2020,total,1026.517828,0.0,170.008851,1775.975,749.457172,856.508977,0.0,2279.44,77.912776822,57.80024088,16.561704642,48.227535703,0.0
Santander,2021,hombres,639.95,5.749,71.57,872.568,232.618,568.379,38.62,1131.632,77.107027487,73.340980572,11.183758297,65.138702572,6.034882261
Santander,2021,mujeres,402.649,22.023,62.876,933.41,530.761,339.773,20.074,1180.272,79.084265902,43.137447532,15.615612041,36.401271081,4.985575154
Santander,2021,total,1042.599,27.772,134.447,1805.978,763.379,908.153,58.695,2311.905,78.116446258,57.730448927,12.895329126,50.285917532,5.629642481
Santander,2022,hombres,657.47,10.874,59.334,879.509,222.039,598.136,46.072,1136.829,77.365165458,74.754171155,9.024608313,68.00790001,7.007400578
Santander,2022,mujeres,462.278,35.8,60.299,941.695,479.417,401.979,24.652,1187.155,79.323668961,49.089990509,13.043789474,42.686795494,5.332731265
Santander,2022,total,1119.748,46.675,119.633,1821.204,701.456,1000.115,70.724,2323.984,78.365623312,61.483922824,10.683891864,54.915046996,6.316028098
Santander,2023,hombres,686.498,6.728,61.572,888.394,201.895,624.926,30.2,1144.736,77.606817348,77.274143463,8.969010552,70.343417382,4.399174312
Santander,2023,mujeres,488.525,23.071,61.855,951.425,462.9,426.67,21.258,1195.941,79.554508371,51.346695903,12.661574302,44.845395849,4.351512405
Santander,2023,total,1175.024,29.799,123.427,1839.818,664.795,1051.597,51.459,2340.677,78.601966639,63.866287877,10.504222668,57.157630789,4.379358503
Santander,2024,hombres,677.476,11.454,69.565,898.986,221.51,607.911,25.79,1152.248,78.020169564,75.360039381,10.268301796,67.621843103,3.806713877
Santander,2024,mujeres,491.517,19.999,59.331,962.569,471.052,432.186,24.084,1204.288,79.928468092,51.063018248,12.070939471,44.899232224,4.899949738
Santander,2024,total,1168.993,31.453,128.896,1861.554,692.562,1040.097,49.874,2356.535,78.995389595,62.79658483,11.026241995,55.872481422,4.266377745
Santander,2025,hombres,688.46,9.439,59.751,908.05,219.59,628.709,25.38,1159.536,78.311531388,75.81736832,8.678906972,69.237249455,3.686438272
Santander,2025,mujeres,493.104,21.761,59.628,972.385,479.281,433.476,20.142,1212.405,80.202984906,50.71079719,12.092383277,44.578653231,4.084688431
Santander,2025,total,1181.564,31.2,119.379,1880.436,698.871,1062.185,45.521,2371.941,79.278337969,62.834599502,10.103459274,56.486131331,3.852640738
Santander,2026,hombres,699.4440000000001,7.4239999999999995,49.937,917.1139999999999,217.67000000000002,649.507,24.97,1166.824,78.60289321200001,76.27469725899999,7.089512148000001,70.85265580699999,3.5661626670000004
Santander,2026,mujeres,494.691,23.523,59.925,982.201,487.51,434.766,16.2,1220.522,80.47750171999999,50.358576132,12.113827082999999,44.25807423799999,3.269427124
Santander,2026,total,1194.1350000000002,30.947,109.86200000000002,1899.3179999999998,705.18,1084.273,41.168,2387.3469999999998,79.561286343,62.872614174000006,9.180676553000001,57.099781240000006,3.438903731
Sucre,2007,hombres,213.96398499999998,0.0,17.534109,273.836,59.872015,196.42987599999998,22.590733,402.361,68.057291835,78.135813099,8.194888032,71.732670702,10.558194011
Sucre,2007,mujeres,109.612859,0.0,20.566686,276.559,166.946141,89.04617200000001,10.07639,398.237,69.445832507,39.634529567,18.763023469,32.197893482,9.192707752
Sucre,2007,total,323.576844,0.0,38.100795,550.395,226.818156,285.476048,32.667122,800.598,68.747985881,58.789931555,11.774883195,51.867485784,10.095630465
Sucre,2008,hombres,207.827879,0.0,14.889485,278.274,70.446121,192.938394,14.377164,406.997,68.372494146,74.684619727,7.1643347,69.3339636,6.917822828
Sucre,2008,mujeres,104.923944,0.0,17.420008000000003,280.753,175.829056,87.503936,7.1348519999999995,402.175,69.808665382,37.372332241,16.602509784,31.167587125,6.800023083
Sucre,2008,total,312.751823,0.0,32.309492999999996,559.027,246.27517699999999,280.44233,21.512017,809.172,69.086300564,55.945745489,10.3307129,50.166151143,6.878302631
Sucre,2009,hombres,220.937683,0.0,14.239450000000001,282.659,61.721317000000006,206.69823300000002,19.562897,411.562,68.679567113,78.164036156,6.445007566,73.126358112,8.854486574
Sucre,2009,mujeres,109.339532,0.0,17.812407,284.916,175.576468,91.527125,7.9372560000000005,406.144,70.151473369,38.376058928,16.290912085,32.124248906,7.25927363
Sucre,2009,total,330.277215,0.0,32.051857,567.575,237.297785,298.225358,27.500152999999997,817.706,69.410643923,58.190937764,9.70453182,52.543779692,8.326385243
Sucre,2010,hombres,227.089607,0.0,19.387356,287.011,59.921392999999995,207.702251,20.77405,416.059,68.983245165,79.122265895,8.537315424,72.367348485,9.147952977
Sucre,2010,mujeres,118.34866199999999,0.0,19.777486,288.981,170.63233799999998,98.57117600000001,9.926855,410.106,70.464952963,40.953786476,16.711203627,34.109915825,8.387804979
Sucre,2010,total,345.438268,0.0,39.164842,575.992,230.553732,306.273426,30.700905,826.165,69.71876078,59.972754528,11.337725276,53.173208379,8.887522948
Sucre,2011,hombres,235.089185,0.0,15.476922,291.325,56.235815,219.61226399999998,26.175489000000002,420.452,69.288527585,80.6965366,6.583425595,75.383940156,11.134280274
Sucre,2011,mujeres,124.360333,0.0,21.526244,292.983,168.62266699999998,102.834089,10.726985,413.998,70.76918246,42.446262362,17.309573848,35.098995233,8.625728872
Sucre,2011,total,359.44951799999996,0.0,37.003165,584.308,224.85848199999998,322.446353,36.902474000000005,834.45,70.023129007,61.517131052,10.294398346,55.184312531,10.266385697
Sucre,2012,hombres,242.859757,0.0,14.110040999999999,295.727,52.867243,228.74971599999998,32.540811000000005,424.754,69.623123031,82.122956905,5.809954215,77.351650709,13.399013378
Sucre,2012,mujeres,146.885882,0.0,21.321378,297.025,150.139118,125.56450500000001,14.198360000000001,417.903,71.075105946,49.452363284,14.51560709,42.274052533,9.66625237
Sucre,2012,total,389.74563900000004,0.0,35.431418,592.752,203.006361,354.31422100000003,46.739171,842.657,70.343212007,65.751889291,9.090908186,59.774445405,11.992224338
Sucre,2013,hombres,247.705096,0.0,14.767013,300.291,52.585904,232.938083,34.399608,429.027,69.993496913,82.488351583,5.961529662,77.570784035,13.887323447
Sucre,2013,mujeres,145.766414,0.0,22.120386,301.266,155.49958600000002,123.646028,12.963916999999999,421.862,71.413400591,48.384621555,15.175228179,41.04214483,8.893624471
Sucre,2013,total,393.47151,0.0,36.887398999999995,601.557,208.08549,356.58411099999995,47.363525,850.889,70.697470528,65.408849008,9.374858858,59.276861733,12.03734556
Sucre,2014,hombres,253.958146,0.0,12.884791,305.015,51.056854,241.07335500000002,29.002966,433.268,70.39869088,83.26087121,5.073588481,79.036557239,11.420372416
Sucre,2014,mujeres,148.58480600000001,0.0,20.56152,305.618,157.03319399999998,128.02328599999998,14.411483,425.832,71.769618065,48.617818917,13.83823864,41.889969114,9.699163384
Sucre,2014,total,402.542952,0.0,33.446311,610.633,208.090048,369.096641,43.414449,859.1,71.078221394,65.922240059,8.308755896,60.444922051,10.785047643
Sucre,2015,hombres,249.622166,0.0,12.243390999999999,309.916,60.293834000000004,237.37877600000002,33.875351,437.492,70.839238203,80.545104521,4.904768984,76.594553216,13.57065016
Sucre,2015,mujeres,148.59374100000002,0.0,21.244723,310.201,161.607259,127.349018,18.019205999999997,429.955,72.147317743,47.902405476,14.297185722,41.053709599,12.126490536
Sucre,2015,total,398.215907,0.0,33.488114,620.117,221.901093,364.727793,51.894557,867.447,71.487595208,64.216253858,8.40953691,58.815964287,13.0317639
Sucre,2016,hombres,259.317833,0.0,16.224047,315.238,55.920167,243.093786,40.819927,442.143,71.297747561,82.260968945,6.256433193,77.114366379,15.741272651
Sucre,2016,mujeres,161.376076,0.0,22.941774000000002,315.477,154.100924,138.434302,20.273448000000002,434.939,72.533619657,51.153039903,14.216341532,43.880949047,12.562858624
Sucre,2016,total,420.69390899999996,0.0,39.165821,630.715,210.02109099999998,381.52808799999997,61.093375,877.082,71.91060813,66.701110482,9.30981415,60.49136106,14.522048955
Sucre,2017,hombres,263.66493199999996,0.0,13.92281,321.09,57.425067999999996,249.742122,38.844652,447.54,71.745542298,82.115585155,5.280493611,77.779476927,14.732582042
Sucre,2017,mujeres,162.074249,0.0,23.939715,321.342,159.26775099999998,138.134534,18.379073,440.712,72.914284158,50.436684003,14.770832197,42.986766044,11.339909385
Sucre,2017,total,425.739181,0.0,37.862525,642.432,216.692819,387.876656,57.223725,888.252,72.325421164,66.269921406,8.893361693,60.376297601,13.441028675
Sucre,2018,hombres,278.548537,0.0,14.859242,328.072,49.52346300000001,263.68929499999996,31.130891,454.671,72.155910538,84.904696922,5.334525266,80.375434413,11.176110141
Sucre,2018,mujeres,170.91238099999998,0.0,24.770732,329.226,158.31361900000002,146.141649,15.657152,449.503,73.242225302,51.91339103,14.493234284,44.389461644,9.160923062
Sucre,2018,total,449.460918,0.0,39.629974000000004,657.298,207.83708199999998,409.83094400000004,46.788042999999995,904.174,72.695963388,68.380083013,8.817223539,62.350858237,10.409813434
Sucre,2019,hombres,279.294152,0.0,18.374367,337.95,58.655848,260.919786,32.822576999999995,466.134,72.500611412,82.64363134,6.578858338,77.206623909,11.751974354
Sucre,2019,mujeres,174.78028700000002,0.0,30.420878000000002,339.909,165.12871299999998,144.35940900000003,18.908939999999998,462.034,73.567962531,51.419729124,17.40521135,42.470016595,10.818691614
Sucre,2019,total,454.07443900000004,0.0,48.795245,677.859,223.784561,405.279194,51.731517,928.168,73.031929564,66.986561982,10.746089355,59.788126175,11.392739367
Sucre,2020,hombres,270.58241,0.0,27.271976,346.59,76.00759,243.31043400000001,0.0,475.931,72.82358157,78.06988382,10.078990711,70.201227481,0.0
Sucre,2020,mujeres,157.44220199999998,0.0,33.876351,349.243,191.80079800000001,123.56585199999999,0.0,472.709,73.881182715,45.080990106,21.516689986,35.381053222,0.0
Sucre,2020,total,428.024613,0.0,61.148326999999995,695.833,267.808387,366.87628600000005,0.0,948.64,73.350586102,61.512548644,14.286170649,52.724760975,0.0
Sucre,2021,hombres,273.819,6.159,21.003,352.82,79.001,252.817,22.597,482.339,73.147835564,77.608732449,7.670328709,71.655887564,8.252449108
Sucre,2021,mujeres,151.349,21.469,26.456,356.067,204.718,124.892,11.047,479.822,74.208212773,42.50566678,17.480344941,35.075529607,7.299251806
Sucre,2021,total,425.168,27.628,47.459,708.887,283.719,377.709,33.644,962.16,73.67663711,59.976814537,11.162436753,53.281940548,7.913135911
Sucre,2022,hombres,274.878,3.305,20.652,357.763,82.886,254.225,28.519,487.06,73.453668704,76.832193042,7.513304648,71.059556311,10.375132767
Sucre,2022,mujeres,150.747,12.977,24.576,361.528,210.781,126.171,13.965,485.117,74.52372347,41.697147314,16.302905649,34.899300729,9.263946785
Sucre,2022,total,425.624,16.281,45.228,719.291,293.667,380.396,42.484,972.177,73.987626915,59.172740547,10.626386451,52.884816463,9.981575328
Sucre,2023,hombres,267.925,6.46,20.814,362.455,94.529,247.111,31.74,491.449,73.752290633,73.91967432,7.768740296,68.177046794,11.846487042
Sucre,2023,mujeres,151.604,23.326,24.653,366.736,215.132,126.951,16.812,490.064,74.834260509,41.338715411,16.261638921,34.616362777,11.089446497
Sucre,2023,total,419.529,29.785,45.468,729.19,309.661,374.062,48.552,981.513,74.292512102,57.533560765,10.837788868,51.298194921,11.572917993
Sucre,2024,hombres,273.089,5.084,22.946,367.327,94.239,250.143,28.239,495.759,74.093940102,74.344762843,8.402296822,68.098095197,10.34043384
Sucre,2024,mujeres,156.429,17.177,26.842,371.695,215.266,129.586,13.909,494.897,75.105480756,42.085225793,17.159415572,34.863647004,8.891793071
Sucre,2024,total,429.517,22.261,49.788,739.022,309.505,379.729,42.148,990.656,74.59927013,58.11967911,11.591605164,51.382675385,9.812844547
Sucre,2025,hombres,289.926,7.585,19.443,372.071,82.145,270.483,43.34,499.949,74.421836764,77.922278005,6.706161015,72.696684576,14.948608017
Sucre,2025,mujeres,187.167,29.981,31.137,376.907,189.74,156.03,23.298,499.62,75.438620779,49.658716525,16.635807249,41.397588161,12.447669435
Sucre,2025,total,477.093,37.566,50.58,748.978,271.884,426.514,66.638,999.569,74.930061523,63.699263743,10.601628766,56.946104274,13.967472802
Sucre,2026,hombres,306.763,10.086,15.940000000000001,376.81500000000005,70.05099999999999,290.823,58.441,504.139,74.749733426,81.49979316699999,5.010025208,77.29527395499998,19.556782194
Sucre,2026,mujeres,217.905,42.785000000000004,35.432,382.11899999999997,164.21400000000003,182.474,32.687,504.343,75.771760802,57.232207257000006,16.112198925999998,47.931529318,16.003545799
Sucre,2026,total,524.6690000000001,52.87100000000001,51.372,758.9339999999999,234.26300000000003,473.29900000000004,91.12800000000001,1008.482,75.26085291600002,69.27884837600001,9.611652367999998,62.509533163,18.122101057000002
Tolima,2007,hombres,377.2044,0.0,35.191355,463.522,86.3176,342.013045,46.231942000000004,649.411,71.375754337,81.377884889,9.329518712,73.785719891,12.256469428
Tolima,2007,mujeres,240.38798699999998,0.0,44.702779,477.38,236.99201300000001,195.68520800000002,28.569857,658.421,72.50376279,50.355688748,18.596095044,40.991497008,11.884893943
Tolima,2007,total,617.592387,0.0,79.89413400000001,940.902,323.309613,537.698253,74.801799,1307.832,71.943644138,65.638332849,12.936385763,57.147104903,12.111839597
Tolima,2008,hombres,393.014251,0.0,41.303096,466.75,73.735749,351.711155,55.922168,650.333,71.770923511,84.202303374,10.509312666,75.353220041,14.229043205
